uf,cnpj,cns,nome_oficial,municipio,cep,homepage,data_instalacao,atribuicoes,area_abrangencia,comarca
RJ,30.598.627/0001-57,09.124-9,ofício de registro civil das pessoas naturais e tabelionato de notas - 2º distrito,Magé,25920000,"",1982-06-30,casamentos;nascimentos;notas;óbitos,2º distrito de magé;santo aleixo,magé
RJ,30.598.577/0001-08,09.126-4,ofício de registro civil das pessoas naturais e tabelionato de notas - 4º distrito,Magé,25925000,"",1895-11-13,casamentos;nascimentos;notas;óbitos,4º distrito do município de magé,magé
RJ,02.849.767/0001-15,09.248-6,ofício de registro civil das pessoas naturais e tabelionato de notas - 1º distrito,Mangaratiba,28860000,"",1889-01-12,casamentos;interdições e tutelas;nascimentos;notas;óbitos,município de mangaratiba,mangaratiba
RJ,30.628.606/0001-37,15.449-2,ofício único,Mangaratiba,28860000,"",2012-07-02,casamentos;interdições e tutelas;nascimentos;notas;óbitos;protesto de títulos;registro civil de pessoas jurídicas;registro de imóveis;registro de títulos e documentos,município de mangaratiba,mangaratiba
RJ,"",09.186-8,"cartório do  contador,  partidor e distribuidor",Mangaratiba,23860000,"",1986-04-22,avaliador;contador;distribuidor;partidor,conceição de jacareí;ibicui;itacuruçá;municípios de mangatatiba;muriqui;praia brava;praia grande,mangaratiba
RJ,10.683.252/0001-16,09.330-2,ofício de registro civil das pessoas naturais - 1º distrito,Maricá,24900000,"",1889-11-15,casamentos;interdições e tutelas;nascimentos;óbitos,araçatiba;bairro da amizade;bairros barra;boqueirão;caju;centro;condado de maricá;flamengo;gamboa;itapebas;jacaroá;jardim graciema;marquês;praça cinto;retiro;saco das flores;ubatiba;zacarias,maricá
RJ,30.598.023/0001-00,09.017-5,"1º tabelionato de notas, protesto e ofício de registros públicos",Maricá,24900000,"",1815-04-03,notas;protesto de títulos;registro civil de pessoas jurídicas;registro de títulos e documentos,município de maricá,maricá
RJ,30.598.049/0001-59,09.359-1,2º tabelionato de notas e ofício de registro de imóveis,Maricá,24900000,"",1966-03-11,notas;registro de imóveis,município de maricá,maricá
RJ,39.534.854/0001-93,09.180-1,"cartório do distribuidor, contador e partidor - 1º distrito",Maricá,24900000,"",1928-05-23,contador;distribuidor;distribuidor extrajudicial;partidor,município de maricá,maricá
RJ,30.597.843/0001-88,09.267-6,ofício de registro civil das pessoas naturais e tabelionato de notas - 3º distrito/inoã,Maricá,24942375,www.cartoriodeinoa.com.br,1927-02-02,casamentos;nascimentos;notas;óbitos,inoã 3º distrito,maricá
RJ,02.968.997/0001-01,14.603-5,ofício de registro civil das pessoas naturais e tabelionato de notas - 2º distrito,Maricá,24900000,"",1895-04-04,casamentos;nascimentos;notas;óbitos,município de maricá,maricá
RJ,07.251.400/0001-19,09.317-9,ofício de registro civil das pessoas naturais,Mendes,26700000,"",1999-10-22,casamentos;interdições e tutelas;nascimentos;óbitos,município de mendes,mendes
RJ,30.657.597/0001-02,09.106-6,"tabelionato de notas, protesto e anexos",Mendes,26700000,"",1953-09-21,notas;protesto de títulos;registro civil de pessoas jurídicas;registro de imóveis;registro de títulos e documentos,"",mendes
RJ,28.538.734/0001-48,09.164-5,"cartório distribuidor, contador e partidor",Mendes,26700000,"",1964-07-08,avaliador;contador;distribuidor;partidor,município de mendes,mendes
RJ,30.651.665/0001-26,15.334-6,1º tabelionato de notas e protesto e ofício de registro civil das pessoas naturais,Mesquita,26553160,"",2011-05-01,casamentos;nascimentos;notas;óbitos;protesto de títulos,município de mesquita,mesquita
RJ,30.444.392/0001-49,15.451-8,ofício único,Miguel Pereira,26900000,"",1953-10-03,casamentos;interdições e tutelas;nascimentos;notas;óbitos;protesto de títulos;registro civil de pessoas jurídicas;registro de imóveis;registro de títulos e documentos,município de miguel pereira,miguel pereira
RJ,30.444.376/0001-56,08.882-3,"1º tabelionato de notas, protesto e ofício de registros públicos",Miguel Pereira,26900000,"",1956-09-29,notas;protesto de títulos;registro civil de pessoas jurídicas;registro de imóveis;registro de títulos e documentos,marcos da costa;parte de barão de javari;registro de imóveis miguel pereira;vera cruz,miguel pereira
RJ,30.444.392/0001-49,09.053-0,2º tabelionato de notas e ofício de registro de imóveis,Miguel Pereira,26900000,"",1956-12-16,casamentos;interdições e tutelas;nascimentos;notas;óbitos;registro de imóveis,registro de imóveis 2º e 3º distritos,miguel pereira
RJ,"",09.084-5,"cartório do distribuidor, contador e partidor",Miguel Pereira,26900000,"",1956-12-16,avaliador;contador;distribuidor;partidor,município de miguel pereira,miguel pereira
RJ,29.891.827/0001-14,09.025-8,1º ofício de registro de imóveis e anexos,Miracema,28460000,"",1939-03-06,casamentos;interdições e tutelas;nascimentos;notas;óbitos;registro de imóveis,notas;rcpn e it todo o município de miracema;registro de imóveis 1º distrito. nas demais,miracema
RJ,29.891.835/0001-60,09.048-0,2º ofício de registro de imóveis e anexos,Miracema,28460000,"",1939-02-10,protesto de títulos;registro civil de pessoas jurídicas;registro de imóveis;registro de títulos e documentos,1º distrito de miracema;2º distrito de paraíso do tobias;3º distrito de venda das flôres,miracema
RJ,"",09.182-7,"cartório distribuidor, contador e partidor",Miracema,28460000,"",1939-02-01,contador;distribuidor;partidor,"",miracema
RJ,30.398.069/0001-96,08.874-0,1º ofício de registro civil das pessoas naturais e anexos,Natividade,28380000,"",1889-01-01,casamentos;interdições e tutelas;nascimentos;notas;óbitos;protesto de títulos;registro civil de pessoas jurídicas;registro de imóveis;registro de títulos e documentos,1º distrito do município de natividade,natividade
RJ,30.398.069/0001-86,"",1º tabelionato de protesto e ofício de registros públicos,Natividade,28375000,"",1942-07-25,protesto de títulos;registro civil de pessoas jurídicas;registro de títulos e documentos,município de natividade e varre sai,natividade
RJ,"",08.992-0,"cartório distribuidor, contador e partidor",Natividade,28380000,"",1952-09-08,contador;distribuidor;partidor,município e distrito de natividade e município de varre-sai,natividade
RJ,32.006.116/0001-24,08.985-4,ofício de registro civil das pessoas naturais e interdições e tutelas - 1º distrito,Nilópolis,26530110,"",1917-01-22,casamentos;interdições e tutelas;nascimentos;óbitos,1º distrito de nilópolis,nilópolis
RJ,30.648.802/0001-73,09.214-8,1º ofício de registro de imóveis,Nilópolis,26535000,"",1952-05-22,registro de imóveis,município de nilópolis,nilópolis
RJ,30.648.810/0001-10,08.889-8,2º tabelionato de notas e ofício de registro de imóveis,Nilópolis,26520340,"",1952-05-29,notas;registro de imóveis,registro de imóveis 2ª circunscrição de nilópolis,nilópolis
RJ,30.648.778/0001-72,09.208-0,3º tabelionato de protesto e ofício de registros públicos,Nilópolis,26510010,"",1952-02-09,notas;protesto de títulos;registro civil de pessoas jurídicas;registro de títulos e documentos,município de nilópolis,nilópolis
RJ,30.648.786/0001-19,09.236-1,4º tabelionato de notas,Nilópolis,26535000,"",1953-05-22,notas,município de nilópolis,nilópolis
RJ,30.648.794/0001-65,09.265-0,ofício de registro civil das pessoas naturais e tabelionato de notas - 2º distrito,Nilópolis,26510111,"",1952-04-17,casamentos;nascimentos;notas;óbitos,distrito de olinda e bairros cabral e paiol,nilópolis
RJ,27.764.133/0001-90,09.209-8,ofício de registro civil das pessoas naturais - 1ª zona judiciária,Niterói,24020070,"",1889-11-13,casamentos;interdições e tutelas;nascimentos;óbitos,1ª zona judiciária de niterói,niterói
RJ,30.172.027/0001-22,09.311-2,ofício de registro civil das pessoas naturais 1º distrito da 2ª zona judiciária,Niterói,24220045,www.cartorioicarai.com.br,1916-02-05,casamentos;nascimentos;óbitos,niterói,niterói
RJ,27.761.964/0001-09,08.980-5,ofício de registro civil das pessoas naturais - 3ª zona judiciária,Niterói,24020083,"",1938-06-13,casamentos;nascimentos;óbitos,baldiador e bairro de fátima;fonseca;jardim;morro do castro;santa bárbara;são lourenço;viçoso,niterói
RJ,39.526.611/0001-03,08.981-3,ofício de registro civil das pessoas naturais - 4ª zona judiciária,Niterói,24020083,"",1938-06-09,casamentos;nascimentos;óbitos,bairros barreto parte;engenhoca;tenente jardim e venda da cruz,niterói
RJ,03.051.225/0001-65,09.114-0,ofício de registro civil das pessoas naturais - 6ª zona judiciária do 1º distrito,Niterói,24020083,"",1953-06-08,casamentos;nascimentos;óbitos,barreto;boa viagem;engenhoca;gragoatá;ingá;largo do barradas;são domingos;venda cruz parte niterói tenente jardim parte niterói parte da ilha da conceição e parte do centro de niterói,niterói
RJ,30.597.975/0001-00,09.030-8,1º tabelionato de notas e  ofício de registos públicos,Niterói,24020081,"",1882-01-01,notas;registro civil de pessoas jurídicas;registro de títulos e documentos,município de niteróri,niterói
RJ,30.589.535/0001-00,08.905-2,2º tabelionato de notas e ofício de registro de imóveis,Niterói,24030085,"",1825-01-01,notas;registro de imóveis,boa viagem;icarai;inga;jurujuba;parte do centro de niterói;pendotiba;são domingos;são francisco,niterói
RJ,30.589.469/0001-79,09.067-0,3º tabelionato de notas e ofício de registros públicos,Niterói,24020206,"",1819-08-16,notas;registro civil de pessoas jurídicas;registro de títulos e documentos,"",niterói
RJ,30.589.477/0001-15,08.967-2,4º tabelionato de notas e ofício de registros públicos,Niterói,24020077,"",1977-03-07,notas;registro civil de pessoas jurídicas;registro de títulos e documentos,município de niterói,niterói
RJ,30.598.007/0001-18,09.213-0,5º tabelionato de notas e ofício de registros públicos,Niterói,24020065,"",1920-03-16,notas;registro civil de pessoas jurídicas;registro de títulos e documentos,município de niteroi,niterói
RJ,30.589.501/0001-16,08.932-6,6º tabelionato de notas e ofício de registro de imóveis,Niterói,24020081,"",1927-03-02,notas;registro de imóveis,2º circunscrição,niterói
RJ,30.589.555/0001-59,08.971-4,8º tabelionato de notas e ofício de registro de imóveis,Niterói,24020103,www.rafare.com,1931-12-10,notas;registro de imóveis,8ª circunscrição do registro de imóveis,niterói
RJ,30.597.900/0001-29,08.941-7,9º tabelionato de notas e ofício de registro de imóveis 3ª circunscrição,Niterói,24020065,"",1931-12-17,notas;registro de imóveis,3º sircunscrição de nitéroi,niterói
RJ,30.597.868/0001-81,08.954-0,10º tabelionato de notas,Niterói,24230101,"",1936-12-01,notas,niterói,niterói
RJ,30.589.568/0001-50,08.956-5,11º tabelionato de notas e protesto de títulos,Niterói,24020076,"",1938-07-04,notas;protesto de títulos,município de nitéroi,niterói
RJ,30.589.485/0001-81,09.008-4,12º tabelionato de notas e ofício  de registros públicos,Niterói,24020206,"",1938-10-19,notas;registro civil de pessoas jurídicas;registro de títulos e documentos,município de niterói,niterói
RJ,30.589.493/0001-08,08.860-9,13º tabelionato de notas e protesto de títulos,Niterói,24020082,"",1942-07-11,notas;protesto de títulos,município de nitéroi,niterói
RJ,30.598.122/0001-92,09.010-0,14º tabelionato de notas e ofício de registro de imóveis,Niterói,24120307,"",1942-08-08,notas;registro de imóveis,registro de imóveis da 5ª circunscrição imobiliária de niterói,niterói
RJ,30.589.519/0001-18,09.210-6,15º tabelionato de notas e ofício de registro de imóveis,Niterói,24020080,"",1946-02-20,notas;registro de imóveis,6ª circunscrição de nitetói;bairros barreto e engenhoca,niterói
RJ,30.589.543/0001-57,08.866-6,16º tabelionato de notas e ofício de registro de imóveis,Niterói,24030102,"",1947-07-29,notas;registro de imóveis,eng. do mato;itaciatiana;itaipu;niterói;piratininga,niterói
RJ,"",09.011-8,18º tabelionato de notas e ofício de registro de imóveis,Niterói,24030127,"",1953-08-18,notas;registro de imóveis,"",niterói
RJ,30.589.527/0001-64,09.212-2,19º tabelionato de notas e protesto de títulos,Niterói,24020083,"",1953-07-24,notas;protesto de títulos,município de niterói,niterói
RJ,27.764.174/0001-74,08.910-2,cartório do 3º distribuidor de protesto de títulos,Niterói,24020052,"",1977-05-13,distribuidor;protesto de títulos,município de niterói,niterói
RJ,30.598.080/0001-90,09.259-3,ofício de registro civil das pessoas naturais e tabelionato de notas - 5ª zona judiciária,Niterói,24350370,"",1883-01-02,casamentos;nascimentos;notas;óbitos,todo o 2º distrito do município de niterói,niterói
RJ,27.760.602/0001-01,09.253-6,ofício de registro civil das pessoas naturais e interdições e tutelas - 1º distrito,Nova Friburgo,28610160,"",1888-11-28,casamentos;interdições e tutelas;nascimentos;óbitos,1º distrito de nova friburgo,nova friburgo
RJ,30.591.416/0001-92,08.883-1,1º tabelionato de notas e ofício de registro de imóveis,Nova Friburgo,28610010,"",1893-06-10,notas;registro de imóveis,1º;3º e 5º distritos,nova friburgo
RJ,30.591.408/0001-46,09.348-4,2º tabelionato de notas e ofício de registro de imóveis,Nova Friburgo,28610120,"",1823-05-10,notas;registro de imóveis,2º;4º e 6º distritos;município de nova friburgo,nova friburgo
RJ,30.590.954/0001-62,08.911-0,"3º tabelionato de notas, protesto e ofício de registros públicos",Nova Friburgo,28610120,"",1905-02-28,notas;protesto de títulos;registro civil de pessoas jurídicas;registro de títulos e documentos,"",nova friburgo
RJ,07.259.868/0001-50,09.237-9,4º tabelionato de notas e ofício de registro de imóveis,Nova Friburgo,28610050,"",1945-07-07,notas;registro de imóveis,município de nova friburgo,nova friburgo
RJ,30.591.184/0001-72,09.304-7,ofício de registro civil das pessoas naturais e tabelionato de notas - 4º distrito,Nova Friburgo,28605540,"",1924-02-29,casamentos;nascimentos;notas;óbitos,4º distrito de nova friburgo,nova friburgo
RJ,27.760.891/0001-30,09.285-8,ofício de registro civil das pessoas naturais e tabelionato de notas - 3º distrito,Nova Friburgo,28630000,"",1924-04-02,casamentos;nascimentos;notas;óbitos,3º distrito do município de nova friburgo,nova friburgo
RJ,30.591.424/0001-39,09.302-1,ofício de registro civil das pessoas naturais e tabelionato de notas - 6º distrito,Nova Friburgo,28635480,"",1952-04-16,casamentos;nascimentos;notas;óbitos,6º distrito de nova friburgo conselheiro paulino,nova friburgo
RJ,30.590.962/0001-09,09.289-0,ofício de registro civil das pessoas naturais e tabelionato de notas - 5º distrito,Nova Friburgo,28616010,"",1890-12-14,casamentos;nascimentos;notas;óbitos,5º distrito de nova friburgo,nova friburgo
RJ,27.215.177/0001-61,09.215-5,ofício de registro civil das pessoas naturais - 1ª circunscrição,Nova Iguaçu,26255060,"",1889-11-15,casamentos;interdições e tutelas;nascimentos;óbitos,município de nova iguaçu,nova iguaçu
RJ,30.718.571/0001-27,09.326-0,ofício de registro civil das pessoas naturais - 2ª circunscrição-1º distrito,Nova Iguaçu,26210310,"",1946-02-11,casamentos;nascimentos;óbitos,aeroclube;andrade de araújo;austin;bairro botafogo;bandeirantes;boa esperança;cacucaia;caiçara;caioba;carmary;centro;cerâmica;chacrinha;chavascal;cobrex;comend. soares;geneciano,nova iguaçu
RJ,30.651.426/0001-76,08.957-3,1º ofício de notas,Nova Iguaçu,26210120,"",1888-02-01,notas,município de nova iguaçu,nova iguaçu
RJ,30.651.434/0001-12,08.898-9,2º ofício do registro de imóveis,Nova Iguaçu,26210300,"",1972-12-13,registro de imóveis,1ª circunscrição,nova iguaçu
RJ,30.651.640/0001-22,08.907-8,"3º tabelionato de notas, protesto e ofício de registros públicos",Nova Iguaçu,26255020,"",1919-11-21,notas;protesto de títulos;registro civil de pessoas jurídicas;registro de títulos e documentos,município de nova iguaçu,nova iguaçu
